"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","9035","2.00","6","397452","1896193","250559","81061","0","0","59839","267841","31319","10492","0","0","2018-08-15 12:52:20"
"2","10315","2.00","7","457533","2163792","292902","94481","0","0","60081","267599","42343","13420","0","0","2018-08-15 12:52:30"
"3","11595","2.00","8","499112","2449872","321670","104279","0","0","41579","286080","28768","9798","0","0","2018-08-15 12:52:40"
"4","12890","2.00","9","544514","2736256","352700","114372","0","0","45401","286384","31030","10093","0","0","2018-08-15 12:52:50"
"5","14155","2.00","10","614360","2990007","392604","126678","0","0","69846","253751","39904","12306","0","0","2018-08-15 12:53:00"
"6","15450","2.00","11","654672","3281416","419806","136506","0","0","40312","291409","27202","9828","0","0","2018-08-15 12:53:10"
"7","16715","2.00","12","703631","3556094","453794","147563","0","0","48958","274678","33988","11057","0","0","2018-08-15 12:53:20"
"8","17995","2.00","13","775765","3811640","494511","160616","0","0","72133","255546","40717","13053","0","0","2018-08-15 12:53:30"
"9","19280","2.00","14","809945","4106571","517537","168703","0","0","34180","294931","23026","8087","0","0","2018-08-15 12:53:40"
"10","20555","2.00","15","858016","4384749","551003","179571","0","0","48071","278178","33466","10868","0","0","2018-08-15 12:53:50"
"11","21835","2.00","16","932658","4637787","593690","192987","0","0","74641","253038","42687","13416","0","0","2018-08-15 12:54:00"
"12","23129","2.00","17","986290","4915585","631274","204762","0","0","53631","277798","37584","11775","0","0","2018-08-15 12:54:10"
"13","24421","2.00","18","1032088","5200521","663117","215560","0","0","45798","284936","31843","10798","0","0","2018-08-15 12:54:20"
"14","25683","2.00","19","1113393","5442398","711431","230016","0","0","81304","241877","48314","14456","0","0","2018-08-15 12:54:30"
"15","26955","2.00","20","1169474","5711691","751045","242509","0","0","56080","269293","39614","12493","0","0","2018-08-15 12:54:40"
"16","28249","2.00","21","1224807","5987836","790602","254440","0","0","55333","276145","39557","11931","0","0","2018-08-15 12:54:50"
"17","29515","2.00","22","1272269","6264256","824008","265230","0","0","47462","276420","33406","10790","0","0","2018-08-15 12:55:00"
"18","30795","2.00","23","1332005","6532200","855850","275370","0","0","59736","267944","31842","10140","0","0","2018-08-15 12:55:10"
"19","32075","2.00","24","1382201","6809680","890766","286828","0","0","50196","277480","34916","11458","0","0","2018-08-15 12:55:20"
