"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"184","3918","2.00","2","84757","899174","50054","41869","0","0","18560","310125","11715","12704","0","0","2018-08-17 13:05:29"
"185","5199","2.00","3","118061","1193975","62002","54768","0","0","33304","294801","11948","12899","0","0","2018-08-17 13:05:39"
"186","6475","2.00","4","130888","1507398","68962","66819","0","0","12827","313423","6960","12051","0","0","2018-08-17 13:05:49"
"187","7755","2.00","5","164432","1801533","91872","82482","0","0","33543","294135","22910","15663","0","0","2018-08-17 13:05:59"
"188","9035","2.00","6","197649","2095997","103124","95012","0","0","33216","294464","11252","12530","0","0","2018-08-17 13:06:09"
"189","10340","2.00","7","223034","2405096","119711","109291","0","0","25385","309099","16587","14279","0","0","2018-08-17 13:06:19"
"190","11595","2.00","8","253747","2695260","139953","125061","0","0","30713","290164","20242","15770","0","0","2018-08-17 13:06:29"
"191","12875","2.00","9","274465","3002220","142679","136627","0","0","20718","306960","2726","11566","0","0","2018-08-17 13:06:39"
"192","14170","2.00","10","284097","3324413","147319","147823","0","0","9631","322193","4640","11196","0","0","2018-08-17 13:06:49"
"193","15435","2.00","11","295579","3636466","153350","160028","0","0","11481","312053","6031","12205","0","0","2018-08-17 13:06:59"
"194","16715","2.00","12","326272","3933449","163268","172898","0","0","30692","296983","9918","12870","0","0","2018-08-17 13:07:09"
"195","17995","2.00","13","354308","4233097","181596","187657","0","0","28035","299648","18328","14759","0","0","2018-08-17 13:07:19"
"196","19301","2.00","14","390191","4531555","205780","203062","0","0","35882","298458","24184","15405","0","0","2018-08-17 13:07:29"
"197","20580","2.00","15","438184","4811184","229159","220265","0","0","47992","279629","23379","17203","0","0","2018-08-17 13:07:39"
"198","21860","2.00","16","476611","5100436","255897","237014","0","0","38427","289252","26738","16749","0","0","2018-08-17 13:07:49"
"199","23115","2.00","17","498489","5399636","269817","250504","0","0","21877","299200","13920","13490","0","0","2018-08-17 13:07:59"
"200","24395","2.00","18","533903","5691904","283271","264615","0","0","35413","292268","13454","14111","0","0","2018-08-17 13:08:09"
"201","25675","2.00","19","563710","5989775","303049","280442","0","0","29807","297871","19778","15827","0","0","2018-08-17 13:08:19"
"202","26955","2.00","20","589843","6291329","320101","295259","0","0","26132","301554","17052","14817","0","0","2018-08-17 13:08:29"
"203","28235","2.00","21","614756","6594090","325786","307411","0","0","24913","302761","5685","12152","0","0","2018-08-17 13:08:39"
"204","29515","2.00","22","634015","6902510","337908","320020","0","0","19258","308420","12122","12609","0","0","2018-08-17 13:08:49"
